"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","Bundesland","Link",""
"Giftprobe des Johannes vor Kaiser Domitian","Ulm","Johannes trinkt aus dem Giftkelch, der ihm vom Priester der Diana gegeben worden ist; Johannes erweckt zwei Frauen zum Leben, die bereits aus dem Giftkelch getrunken haben  Apostel · Apostelgeschichte · Bibel · Diana von Ephesus · Frau · Giftbecher · Johannes der Evangelist (Heiliger) · Kelch · Neues Testament · Priester · Wunder · erwecken (von den Toten)","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1823",""
"Speisung der Fünftausend","Ulm","die wundersame Vermehrung von Brot und Fisch für eine Menge von viertausend oder fünftausend Leuten (Matthäus 14:13-21, 15:32-39; Markus 6:32-44, 8:1-10; Lukas 9:10-17; Johannes 6:1-14)  Bibel · Christus · Erwachsener · Fisch · Johannes 06 · Laib · Lukas 09 · Markus 06 · Markus 08 · Matthäus 14 · Matthäus 15 · Menge · Neues Testament · Wunder · ernähren · fünftausend · vermehren · vervielfältigen · viertausend  (einzelner) Apostel, nicht spezifiziert  Apostel · Buch · Ersatz · Gruppe · Matthias (Heiliger) · Paulus (Heiliger) · Religion · Schriftrolle · christliche Religion · übernatürlich · zwölf  Ursula von Köln, jungfräuliche Märtyrerin; mögliche Attribute: Pfeil, Banner mit rotem Kreuz, Hermelinmantel, Krone, Schiff - Bildnis einer weiblichen Heiligen  Banner · Fahne · Frau · Heiliger · Hermelinmantel · Jungfrau · Krone · Märtyrer · Mantel · Pfeil · Religion · Schiff · Ursula (Heilige) · christliche Religion · übernatürlich  Apollonia von Alexandrien, jungfräuliche Märtyrerin; mögliche Attribute: Buch, Krone, Palmwedel, Zahn in einer Zange - Bildnis einer weiblichen Heiligen  Apollonia (Heilige) · Buch · Frau · Heiliger · Jungfrau · Krone · Märtyrer · Palmwedel · Religion · Zahn · Zange · christliche Religion · übernatürlich  Agatha von Catania, jungfräuliche Märtyrerin; mögliche Attribute: Brüste auf einem Teller, brennendes Haus, Brotlaib, Fackel oder Kerze, Zange - Bildnis einer weiblichen Heiligen  Agatha (Heilige) · Brust · Frau · Haus · Heiliger · Jungfrau · Kerze · Laib · Märtyrer · Religion · Schüssel · Teller · Zange · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2124",""
"Auferweckung des Lazarus","Ulm","die Auferweckung des Lazarus (Lazarus, komm heraus) (+ Engel)  Bibel · Christus · Engel · Erwachsener · Johannes 11 · Lazarus (Heiliger) · Neues Testament · Wunder · erwecken (von den Toten)  männliche Personen aus dem Neuen Testament (nicht im biblischen Kontext)  Mann · Neues Testament · Religion · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2159",""
"Architektonische Fensterrose","Ulm","Kirchenfenster, z.B. Rosette  Architektur · Fenster · Gott · Kirche (Bauwerk) · Kult · Liturgie · Religion · Rosette (Fenster) · Teil · christliche Religion · innen (gelegen) · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2134",""
"Speisung der Fünftausend","Ulm","die wundersame Vermehrung von Brot und Fisch für eine Menge von viertausend oder fünftausend Leuten (Matthäus 14:13-21, 15:32-39; Markus 6:32-44, 8:1-10; Lukas 9:10-17; Johannes 6:1-14)  Bibel · Christus · Erwachsener · Fisch · Johannes 06 · Laib · Lukas 09 · Markus 06 · Markus 08 · Matthäus 14 · Matthäus 15 · Menge · Neues Testament · Wunder · ernähren · fünftausend · vermehren · vervielfältigen · viertausend  Dorothea von Cäsarea, jungfräuliche Märtyrerin; mögliche Attribute: Korb mit Rosen und Äpfeln, Kind mit Korb von Rosen, Rosengirlande, Rosen in der Hand oder im Schoß - Bildnis einer weiblichen Heiligen  Apfel · Dorothea (Heilige) · Frau · Girlande · Heiliger · Jungfrau · Kind · Korb · Märtyrer · Religion · Rose · christliche Religion · übernatürlich  weibliche Heilige  Frau · Heiliger · Religion · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2127",""
"Auferweckung des Lazarus","Ulm","die Auferweckung des Lazarus (Lazarus, komm heraus)  Bibel · Christus · Erwachsener · Johannes 11 · Lazarus (Heiliger) · Neues Testament · Wunder · erwecken (von den Toten)  Martha von Bethanien, Patronin der Hausfrauen; mögliche Attribute: Weihwedel, Besen, Schlüsselbund, Drache, Schöpflöffel - Bildnis einer weiblichen Heiligen  Aspergillum · Besen · Drache · Frau · Hausfrau · Heiliger · Martha (Heilige) · Religion · Schlüssel · Schöpflöffel · Weihwedel · christliche Religion · übernatürlich  Maria Magdalena, büßende Prostituierte; mögliche Attribute: Buch (oder Schriftrolle), Krone, Dornenkrone, Kruzifix, Salbgefäß, Spiegel, Musikinstrument, Palmzweig, Rosenkranz, Geißel - Bildnis einer weiblichen Heiligen  Buch · Dornenkrone · Frau · Gefäß · Geissel · Heiliger · Hure · Krone · Kruzifix · Maria Magdalena (Heilige) · Musikinstrument · Palmwedel · Religion · Rosenkranz · Salbe · Schriftrolle · Spiegel · christliche Religion · übernatürlich  Judenhut (Antisemitismus)  Antisemitismus · Diskriminierung · Handel · Hut · Kleidung · Kultur · Religion · Religion (nicht-christlich) · jüdische Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2158",""
"Versuchte Steinigung Christi","Ulm","Versuche, Christus zu steinigen (Johannes 8:59, 10:31-33) (+ Engel)  Apostel · Bibel · Christus · Doktrin · Engel · Erwachsener · Johannes 08 · Johannes 10 · Lehrer · Neues Testament · Steinigung · Unglaube · Unterweisung · Zögern · erklären · unterrichten  nicht-biblische Propheten  Buch · Gruppe · Prophet · Prophet (nicht-biblisch) · Religion · Schriftrolle · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2148",""
"Predigt Johannes des Täufers","Ulm","Johannes der Täufer predigt (Christus kann inmitten des Publikums dargestellt sein)  Bibel · Christus · Erwachsener · Johannes 01 · Johannes der Täufer (Heiliger) · Lukas 03 · Markus 01 · Matthäus 03 · Neues Testament · predigen","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1942",""
"Hl. Michael","Ulm","der Erzengel Michael (häufig in Rüstung mit Schwert oder Lanze)  Chor · Engel · Erzengel · Hierarchie · Lanze · Michael · Religion · Rüstung · Schwert · christliche Religion · neun · sieben · übernatürlich  Drache  Drache · Eidechse · Erde · Natur · Reptil · Tier · Welt  Engel mit anderen Gegenständen, z.B. Waffen  Chor · Engel · Erwachsener · Hierarchie · Jugendlicher · Religion · Waffe · christliche Religion · neun · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2175",""
"Architektonische Fensterrose","Ulm","Kirchenfenster, z.B. Rosette  Architektur · Fenster · Gott · Kirche (Bauwerk) · Kult · Liturgie · Religion · Rosette (Fenster) · Teil · christliche Religion · innen (gelegen) · übernatürlich  (einzelner) Prophet, nicht spezifiziert  Buch · Gruppe · Prophet · Religion · Schriftrolle · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2132",""
"Architektonische Fensterrose","Ulm","Kirchenfenster, z.B. Rosette  Architektur · Fenster · Gott · Kirche (Bauwerk) · Kult · Liturgie · Religion · Rosette (Fenster) · Teil · christliche Religion · innen (gelegen) · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2137",""
"Versuchte Steinigung Christi","Ulm","Versuche, Christus zu steinigen (Johannes 8:59, 10:31-33) (+ Engel)  Apostel · Bibel · Christus · Doktrin · Engel · Erwachsener · Johannes 08 · Johannes 10 · Lehrer · Neues Testament · Steinigung · Unglaube · Unterweisung · Zögern · erklären · unterrichten  (einzelner) Prophet, nicht spezifiziert  Buch · Gruppe · Prophet · Religion · Schriftrolle · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2140",""
"Versuchte Steinigung Christi","Ulm","Versuche, Christus zu steinigen (Johannes 8:59, 10:31-33) (+ Engel)  Apostel · Bibel · Christus · Doktrin · Engel · Erwachsener · Johannes 08 · Johannes 10 · Lehrer · Neues Testament · Steinigung · Unglaube · Unterweisung · Zögern · erklären · unterrichten  nicht-biblische Propheten  Buch · Gruppe · Prophet · Prophet (nicht-biblisch) · Religion · Schriftrolle · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2151",""
"Hl. Aegidius","Ulm","der Einsiedler und Benediktinerabt Aegidius (Gilles); mögliche Attribute: Pfeil (in Hand oder Brust), Bettler und Krüppel zu seinen Füßen, Lilie, Hirschkuh (oder Hirsch)  Abt · Aegidius (Heiliger) · Benediktiner · Bettler · Brust(kasten) · Eremit · Hand · Heiliger · Hirsch · Hirschkuh · Krüppel · Lilie · Nothelfer · Pfeil · Religion · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2171",""
"Versuchte Steinigung Christi","Ulm","Versuche, Christus zu steinigen (Johannes 8:59, 10:31-33)  Apostel · Bibel · Christus · Doktrin · Erwachsener · Johannes 08 · Johannes 10 · Lehrer · Neues Testament · Steinigung · Unglaube · Unterweisung · Zögern · erklären · unterrichten  der Apostel Petrus, erster Bischof von Rom; mögliche Attribute: Buch, Hahn, (umgekehrtes) Kreuz, Krummstab mit drei Querbalken, Fisch, Schlüssel, Schriftrolle, Schiff, Tiara - ein männlicher Heiliger, der in einer Gruppe dargestellt ist  Apostel · Bischofsstab · Buch · Fisch · Gruppe · Hahn · Heiliger · Kreuz · Krummstab · Petrus (Heiliger) · Querbalken · Religion · Schiff · Schlüssel · Schriftrolle · Tiara · christliche Religion · übernatürlich · umgekehrt  Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle - Bildnis eines männlichen Heiligen  Adler · Apostel · Bildnis · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Porträt · Religion · Schlange · Schriftrolle · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2145",""
"Architektonische Fensterrose","Ulm","Kirchenfenster, z.B. Rosette  Architektur · Fenster · Gott · Kirche (Bauwerk) · Kult · Liturgie · Religion · Rosette (Fenster) · Teil · christliche Religion · innen (gelegen) · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2133",""
"Christus und die Samariterin am Jakobsbrunnen","Ulm","Christus und die Samariterin: er sitzt an Jakobs Brunnen und fragt sie, ob er aus ihrem Krug trinken kann  Apostel · Bibel · Brunnen · Christus · Doktrin · Erwachsener · Frau · Getränk · Jakobs Quelle · Johannes 04 · Kind · Krug · Lehrer · Neues Testament · Samaria · Unterweisung · erklären · fragen · unterrichten  Erzbischof, Bischof etc. (römisch-katholisch)  Amtsträger · Berufe · Bischof · Erzbischof · Hierarchie · Kirche (Institution) · Klerus · Organisation · Rechtsprechung · Religion · Würdenträger · christliche Religion · katholische Kirche · römisch-katholische Kirche · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2109",""
"Auferweckung des Lazarus","Ulm","die Auferweckung des Lazarus (Lazarus, komm heraus) (+ Engel)  Bibel · Christus · Engel · Erwachsener · Johannes 11 · Lazarus (Heiliger) · Neues Testament · Wunder · erwecken (von den Toten)  Grab, Grabstätte  Begraebsnissitten · Familie · Gesellschaft · Grab · Kultur · Nachkommenschaft · Ritus · Tod · Zivilisation","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2153",""
"Geisselung Johannes des Evangelisten","Ulm","das Leben und die Taten Johannes des Evangelisten  Apostel · Apostelgeschichte · Bibel · Johannes der Evangelist (Heiliger) · Neues Testament  Henker  Berufe · Gesellschaft · Gesetz · Henker · Kultur · Rechtsprechung · Strafe · Strafgesetz · Strafrecht · Zivilisation","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1927",""
"Architekturprospekt","Ulm","architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1936",""
"Christus und die Samariterin am Jakobsbrunnen","Ulm","Christus und die Samariterin: er sitzt an Jakobs Brunnen und fragt sie, ob er aus ihrem Krug trinken kann  Apostel · Bibel · Brunnen · Christus · Doktrin · Erwachsener · Frau · Getränk · Jakobs Quelle · Johannes 04 · Kind · Krug · Lehrer · Neues Testament · Samaria · Unterweisung · erklären · fragen · unterrichten  Erzbischof, Bischof etc. (römisch-katholisch)  Amtsträger · Berufe · Bischof · Erzbischof · Hierarchie · Kirche (Institution) · Klerus · Organisation · Rechtsprechung · Religion · Würdenträger · christliche Religion · katholische Kirche · römisch-katholische Kirche · übernatürlich","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2110",""
"Christus und die Samariterin am Jakobsbrunnen","Ulm","Christus und die Samariterin: er sitzt an Jakobs Brunnen und fragt sie, ob er aus ihrem Krug trinken kann  Apostel · Bibel · Brunnen · Christus · Doktrin · Erwachsener · Frau · Getränk · Jakobs Quelle · Johannes 04 · Kind · Krug · Lehrer · Neues Testament · Samaria · Unterweisung · erklären · fragen · unterrichten  der Apostel Petrus, erster Bischof von Rom; mögliche Attribute: Buch, Hahn, (umgekehrtes) Kreuz, Krummstab mit drei Querbalken, Fisch, Schlüssel, Schriftrolle, Schiff, Tiara - ein männlicher Heiliger, der in einer Gruppe dargestellt ist  Apostel · Bischofsstab · Buch · Fisch · Gruppe · Hahn · Heiliger · Kreuz · Krummstab · Petrus (Heiliger) · Querbalken · Religion · Schiff · Schlüssel · Schriftrolle · Tiara · christliche Religion · übernatürlich · umgekehrt","9.99251111111110","48.39849166666700","1400-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2113",""
"Dornenkrönung","München","die Dornenkrönung Christi: Soldaten pressen mit Hilfe von Stangen eine Dornenkrone auf das Haupt Christi und reichen ihm ein Schilfrohr (als Zepter) (Matthäus 27:27-31; Markus 15:16-20; Johannes 19:2-3)  Bibel · Christus · Dornenkrone · Johannes 19 · Krönung · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Schilf · Soldat · Stock · foltern · krönen","11.57359166666700","48.13858333333300","1410-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2872",""
"Kreuzigung Christi","München","die Kreuzigung Christi: der Kreuzestod; Golgatha (Matthäus 27:45-58; Markus 15:33-45; Lukas 23:44-52; Johannes 19:25-38)  Bibel · Christus · Golgatha · Johannes 19 · Kalvarienberg · Kreuzigung · Lukas 23 · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden","11.57359166666700","48.13858333333300","1410-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2873",""
"Hl. Michael mit Kreuz- und Glockenengel (Architektur: Kreuzblume)","Ulm","architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation  Ornamente in Form von Laubwerk, Ranken, Zweigen  Gesellschaft · Kultur · Kunst · Oeffentlichkeit · Ornament · Pflanze · Zivilisation","9.99251111111110","48.39849166666700","1410-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2180",""
"Hl. Michael mit Kreuz- und Glockenengel (Engel mit Kreuz)","Ulm","Engel  Engel · Religion · christliche Religion · übernatürlich  das Kreuz als Christussymbol  Christus · Kreuz · Religion · Symbol · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1410-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2177",""
"Hl. Michael mit Kreuz- und Glockenengel (Engel mit Glocke)","Ulm","Engel  Engel · Religion · christliche Religion · übernatürlich  Glocke (als Musikinstrument)  Berufe · Gesellschaft · Glocke · Glockengeläut · Glockenspiel · Künstler · Kultur · Kunst · Musik · Musikinstrument · Schlaginstrument · Zivilisation  Buch (geschlossen)  Berufe · Buch · Buch (geschlossen) · Buchherstellung · Druckerzeugnis · Gesellschaft · Kultur · Produktion · Wissenschaft · Zivilisation · lernen · offenes Buch  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","9.99251111111110","48.39849166666700","1410-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2179",""
"Auferstehung Christi","München","Christus, der in der Regel eine Fahne hält, steigt aus dem Grab (zusätzlich sind häufig schlafende und/oder erschrockene Soldaten dargestellt)  Apostel · Apostelgeschichte 01 · Auferstehung · Banner · Bibel · Christus · Fahne · Furcht · Grab · Grab (geschlossen) · Johannes 20-21 · Jünger · Lukas 24 · Markus 16 · Matthäus 28 · Neues Testament · Soldat · offenes Grabmal · schlafen","11.57359166666700","48.13858333333300","1410-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2874",""
"Hl. Michael mit Kreuz und Glockenengel (Architektur)","Ulm","Altartabernakel  Ausstattung · Gott · Kult · Liturgie · Religion · Tabernakel · christliche Religion · übernatürlich  Gewölbe (Architektur)  Architektur · Archivolte · Berufe · Bogen · Gesellschaft · Gewölbe · Künstler · Kultur · Kunst · Zivilisation  Ornamente in Form von Ranken  Gesellschaft · Kultur · Kunst · Oeffentlichkeit · Ornament · Pflanze · Ranke · Zivilisation","9.99251111111110","48.39849166666700","1410-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2178",""
"Vertreibung aus dem Paradies","Ulm","ein Engel vertreibt mit einem (Flammen-)Schwert Adam und Eva aus dem Paradies  Adam · Altes Testament · Bibel · Eden · Engel · Eva · Genesis · Genesis 03 · Gott · Lebensbaum · Schwert · bewachen · flammendes Schwert · vertreiben","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1843",""
"Ausgießung des Heiligen Geistes","Ulm","Pfingsten: der Heilige Geist senkt sich auf die Apostel (und Maria) herab; manchmal sind zusätzlich Paulus und/oder Vertreter verschiedener Nationen dargestellt (+ der Hl. Geist in anderer Form)  Apostel · Apostelgeschichte 01 · Apostelgeschichte 02 · Bibel · Christus · Dreifaltigkeit · Heiliger Geist · Johannes 20-21 · Juenger · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthaeus 28 · Nation · Neues Testament · Pfingsten · Taube · senken (sich)","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1844",""
"Opferung Isaaks","Ulm","das Isaakopfer (Genesis 22) (+ (ein) Engel (schwebt) schweben in der Luft)  Abraham · Altes Testament · Bibel · Engel · Genesis · Genesis 22 · Isaak · Luft (in der) · Menschenopfer · Patriarch · Sohn · Vater · Vater und Sohn · schweben","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1839",""
"Wappen Besserer","Ulm","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2192",""
"Hl. Antonius Abbas","Ulm","Frömmigkeit des hl. Antonius Abbas (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Abt · Antonius Abbas (Heiliger) · Bittsteller · Buch · Eremit · Flamme · Glocke · Heiliger · Patron · Religion · Schutzpatron · Schwein · Stab · Stecken · Stifter · T-Form · Taustab · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2189",""
"Gottvater auf dem Engelsthron","Ulm","Gottvater thronend, in der Regel mit Zepter und/oder Weltkugel (+ Engel)  Christus · Engel · Erwachsener · Gott · Gottvater · Jugendlicher · Krone · Kugel · Religion · Thron · Tiara · Zepter · christliche Religion · menschliche Figur · uebernatuerlich","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1837",""
"Heimsuchung","Ulm","Maria und Elisabeth geben sich die Hand  Ankunft · Bibel · Elisabeth (Mutter Johannes des Taeufers, Heilige) · Haende schuetteln · Hand · Heimsuchung · Joseph (Heiliger) · Juda (Koenigreich) · Lukas 01 · Maria (Jungfrau) · Neues Testament · Zacharias","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1832",""
"Tod und Himmelfahrt Mariä","Ulm","Mariä Himmelfahrt (assumptio corporis): sie wird von Engeln zum Himmel emporgetragen  Apostel · Apostelgeschichte 01 · Apotheose · Bibel · Christus · Engel · Glorie · Himmel · Himmelfahrt · Johannes 20-21 · Juenger · Kroenung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthaeus 28 · Neues Testament · Toechter der Hebraeer · Verklaerung · assumptio corporis · tragen","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1846",""
"Erschaffung der Gestirne","Ulm","Erschaffung von Sonne, Mond und Sternen (+ Gottvater)  Altes Testament · Bibel · Dreifaltigkeit · Elemente · Erschaffung · Genesis · Genesis 01 · Gott · Mond · Schoepfung · Sonne · Stern · sechs","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1835",""
"Arche Noah","Ulm","71B3311 die Arche schwimmt auf dem Wasser (die Vernichtung der Menschheit ist nicht sichtbar)  Altes Testament · Arche · Bibel · Genesis · Genesis 07 · Genesis 08 · Gott · Kasten · Leben · Menschheit · Noah · Sintflut · Ueberschwemmung · treiben","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1840",""
"Wappen Arlabus","Ulm","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2184",""
"Gebet am Ölberg und Gefangennahme Christi","Ulm","das nächtliche Gebet Christi im Garten von Gethsemane  Bibel · Christus · Garten · Gebet Jesu am Oelberg · Gethsemane · Johannes 18 · Lukas 22 · Markus 14 · Matthäus 26 · Nacht · Neues Testament · Oelberg · Passion Christi · beten · knien · warten  die Gefangennahme Christi im Garten Gethsemane  Bibel · Christus · Gethsemane · Johannes 18 · Lukas 22 · Markus 14 · Matthäus 26 · Neues Testament · Oelberg · Passion Christi · gefangennehmen · verhaften","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2195",""
"Verkündigung","Ulm","die Verkündigung: Maria steht  Bibel · Christus · Erzengel · Gabriel · Geburt · Lukas 01 · Maria (Jungfrau) · Neues Testament · Unterhaltung · Verkuendigung · belauschen · besuchen · lesen · stehen","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1831",""
"Hl. Antonius Abbas (Bittsteller)","Ulm","Frömmigkeit des hl. Antonius Abbas (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Abt · Antonius Abbas (Heiliger) · Bittsteller · Buch · Eremit · Flamme · Glocke · Heiliger · Patron · Religion · Schutzpatron · Schwein · Stab · Stecken · Stifter · T-Form · Taustab · christliche Religion · übernatürlich","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2188",""
"Erschaffung der Pflanzen","Ulm","Ansammlung des Wasser unter dem Firmament; das trockene Land erscheint und bringt alle Arten von Pflanzen hervor  Altes Testament · Bibel · Dreifaltigkeit · Elemente · Erschaffung · Genesis · Genesis 01 · Gewaesser · Gott · Land · Pflanze · Schoepfung · sechs","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1834",""
"Drei Engel bei Abraham","Ulm","der Besuch der drei Engel (drei Männer) bei Abraham (Genesis 18)  Abraham · Altes Testament · Bibel · Dreifaltigkeit · Engel · Genesis · Genesis 18 · Mann · Patriarch · besuchen · drei","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1838",""
"Tod und himmelfahrt Mariä","Ulm","Marientod (Dormitio); Maria auf ihrem Sterbebett; die Apostel haben sich um sie herum versammelt (Johannes Evangelista kann schlafend oder träumend dargestellt sein)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Dormition · Johannes 20-21 · Johannes der Evangelist (Heiliger) · Juenger · Kerze · Kroenung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthaeus 28 · Neues Testament · Toechter der Hebraeer · Totenbett · schlafen","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1847",""
"Hl. Ritter mit Gefolge","Ulm","Heilige  Heiliger · Religion · christliche Religion · übernatürlich  Ritter  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Ritter · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","9.99251111111110","48.39849166666700","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2191",""
"Geburt Christi","Ulm","Maria, Joseph und das neugeborene Christuskind (Geburt Christi)  Bibel · Christus · Christuskind · Geburt · Geburt Christi · Joseph (Heiliger) · Kindheit (fruehe) · Lukas 02 · Maria (Jungfrau) · Neues Testament · Weihnachten    die nächtliche Verkündigung der Geburt Christi an die Hirten (und/oder Hirtinnen); singende Engel schweben in der Luft  Bibel · Christus · Christuskind · Engel · Geburt · Gruppe · Hirte · Hirtin · Joseph (Heiliger) · Kindheit (fruehe) · Luft (in der) · Lukas 02 · Maria (Jungfrau) · Nacht · Neues Testament · Schafhirte · Schafhirtin · Verkuendigung · schweben","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1830",""
"Noli me tangere","Ulm","Maria Magdalena kniet vor Christus, der in der Regel als Gärtner mit einer Hacke und/oder einem Spaten dargestellt ist: Noli me tangere (+ Engel)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Engel · Gaertner · Hacke · Johannes 20-21 · Juenger · Lukas 24 · Maria Magdalena (Heilige) · Markus 16 · Matthaeus 28 · Neues Testament · Spaten · knien · noli me tangere","9.99316666666670","48.39836944444400","1420-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1848",""
